user_id,event_date,event_type,channel
U01626,2025-02-05,search,API
U01626,2025-02-06,purchase,API
U01626,2025-02-03,fare_click,API
U01626,2025-01-27,purchase,API
U01626,2025-02-03,search,API
U01626,2025-02-03,search,API
U01626,2025-02-03,search,API
U01626,2025-02-01,search,API
U01626,2025-01-27,fare_click,API
U01627,2025-03-10,booking_start,WEB
U01627,2025-02-20,purchase,WEB
U01627,2025-02-27,fare_click,WEB
U01627,2025-03-01,search,WEB
U01627,2025-02-24,search,WEB
U01627,2025-02-23,fare_click,WEB
U01628,2025-02-04,search,BSP
U01628,2025-02-07,search,BSP
U01628,2025-02-15,search,BSP
U01628,2025-01-31,search,BSP
U01628,2025-02-08,fare_click,BSP
U01628,2025-02-08,search,BSP
U01629,2025-01-27,search,MOB
U01629,2025-01-20,search,MOB
U01629,2025-02-09,fare_click,MOB
U01629,2025-01-26,fare_click,MOB
U01629,2025-01-22,fare_click,MOB
U01629,2025-01-28,search,MOB
U01629,2025-01-17,search,MOB
U01629,2025-02-10,search,MOB
U01629,2025-01-31,booking_start,MOB
U01629,2025-02-15,fare_click,MOB
U01629,2025-01-20,search,MOB
U01629,2025-01-19,fare_click,MOB
U01630,2025-03-04,search,WEB
U01630,2025-03-14,fare_click,WEB
U01630,2025-03-29,purchase,WEB
U01630,2025-03-08,fare_click,WEB
U01630,2025-03-07,search,WEB
U01630,2025-03-30,fare_click,WEB
U01630,2025-03-26,search,WEB
U01630,2025-03-17,purchase,WEB
U01630,2025-03-04,fare_click,WEB
U01630,2025-03-22,booking_start,WEB
U01630,2025-03-25,search,WEB
U01630,2025-03-12,fare_click,WEB
U01630,2025-03-22,purchase,WEB
U01630,2025-03-07,search,WEB
U01630,2025-03-16,booking_start,WEB
U01630,2025-03-05,search,WEB
U01630,2025-03-29,search,WEB
U01631,2025-03-13,fare_click,WEB
U01631,2025-03-17,search,WEB
U01631,2025-03-08,search,WEB
U01631,2025-03-07,search,WEB
U01631,2025-03-29,booking_start,WEB
U01631,2025-03-18,search,WEB
U01631,2025-03-29,search,WEB
U01631,2025-03-24,booking_start,WEB
U01631,2025-03-24,search,WEB
U01631,2025-03-23,search,WEB
U01631,2025-03-27,purchase,WEB
U01632,2025-04-24,fare_click,API
U01632,2025-04-21,search,API
U01632,2025-04-05,booking_start,API
U01632,2025-04-09,search,API
U01632,2025-04-24,purchase,API
U01632,2025-03-31,search,API
U01633,2025-02-11,fare_click,BSP
U01633,2025-02-26,fare_click,BSP
U01633,2025-02-25,search,BSP
U01633,2025-03-04,search,BSP
U01633,2025-02-25,search,BSP
U01633,2025-02-15,booking_start,BSP
U01633,2025-02-10,booking_start,BSP
U01633,2025-03-01,search,BSP
U01634,2025-03-26,fare_click,API
U01634,2025-03-11,purchase,API
U01634,2025-03-20,search,API
U01634,2025-03-27,search,API
U01634,2025-03-21,search,API
U01634,2025-03-11,booking_start,API
U01634,2025-04-07,search,API
U01634,2025-03-14,search,API
U01634,2025-03-15,booking_start,API
U01634,2025-03-15,fare_click,API
U01634,2025-04-03,search,API
U01634,2025-04-01,search,API
U01634,2025-04-08,fare_click,API
U01634,2025-03-23,fare_click,API
U01634,2025-03-28,booking_start,API
U01634,2025-03-20,fare_click,API
U01634,2025-03-23,search,API
U01634,2025-04-03,search,API
U01634,2025-03-26,search,API
U01635,2025-04-03,search,BSP
U01635,2025-04-13,fare_click,BSP
U01635,2025-04-07,search,BSP
U01635,2025-04-09,search,BSP
U01635,2025-04-22,search,BSP
U01635,2025-03-24,search,BSP
U01635,2025-03-26,booking_start,BSP
U01635,2025-03-24,search,BSP
U01635,2025-04-18,fare_click,BSP
U01635,2025-04-21,search,BSP
U01635,2025-04-01,purchase,BSP
U01635,2025-03-29,booking_start,BSP
U01635,2025-04-01,booking_start,BSP
U01635,2025-04-11,fare_click,BSP
U01636,2025-02-21,search,API
U01636,2025-02-12,purchase,API
U01636,2025-02-08,fare_click,API
U01636,2025-02-09,search,API
U01636,2025-02-03,search,API
U01636,2025-02-20,search,API
U01636,2025-02-24,search,API
U01636,2025-02-16,search,API
U01636,2025-02-05,search,API
U01636,2025-02-10,search,API
U01636,2025-02-25,booking_start,API
U01636,2025-02-20,purchase,API
U01636,2025-02-09,search,API
U01636,2025-02-26,search,API
U01636,2025-02-24,search,API
U01636,2025-02-26,booking_start,API
U01636,2025-02-28,search,API
U01637,2025-03-16,fare_click,WEB
U01637,2025-03-18,search,WEB
U01637,2025-03-12,purchase,WEB
U01637,2025-03-24,search,WEB
U01637,2025-03-17,search,WEB
U01637,2025-04-07,search,WEB
U01637,2025-03-15,search,WEB
U01637,2025-03-30,booking_start,WEB
U01637,2025-04-01,booking_start,WEB
U01638,2025-04-09,search,API
U01638,2025-03-28,search,API
U01638,2025-03-25,search,API
U01638,2025-04-06,fare_click,API
U01638,2025-04-09,search,API
U01638,2025-04-10,fare_click,API
U01638,2025-04-13,search,API
U01638,2025-04-01,fare_click,API
U01638,2025-04-09,purchase,API
U01638,2025-04-04,search,API
U01638,2025-03-20,fare_click,API
U01638,2025-03-24,search,API
U01638,2025-03-25,search,API
U01639,2025-03-31,search,MOB
U01639,2025-03-09,search,MOB
U01639,2025-03-21,search,MOB
U01639,2025-03-15,fare_click,MOB
U01639,2025-03-20,search,MOB
U01639,2025-03-20,search,MOB
U01639,2025-03-14,search,MOB
U01639,2025-03-16,search,MOB
U01640,2025-02-10,search,BSP
U01640,2025-02-12,purchase,BSP
U01640,2025-02-16,fare_click,BSP
U01640,2025-02-26,search,BSP
U01640,2025-02-09,purchase,BSP
U01640,2025-02-04,search,BSP
U01640,2025-02-05,booking_start,BSP
U01640,2025-02-06,search,BSP
U01640,2025-02-17,purchase,BSP
U01640,2025-02-01,search,BSP
U01640,2025-02-04,fare_click,BSP
U01640,2025-02-18,search,BSP
U01641,2025-03-29,search,BSP
U01641,2025-03-14,fare_click,BSP
U01641,2025-03-23,booking_start,BSP
U01641,2025-03-30,search,BSP
U01641,2025-03-14,fare_click,BSP
U01641,2025-03-01,search,BSP
U01641,2025-03-26,fare_click,BSP
U01641,2025-03-10,search,BSP
U01641,2025-03-14,search,BSP
U01641,2025-03-11,search,BSP
U01641,2025-03-17,fare_click,BSP
U01641,2025-03-10,fare_click,BSP
U01641,2025-03-17,search,BSP
U01641,2025-03-12,booking_start,BSP
U01642,2025-03-23,purchase,WEB
U01642,2025-04-12,search,WEB
U01642,2025-03-20,search,WEB
U01642,2025-03-29,search,WEB
U01642,2025-04-05,purchase,WEB
U01642,2025-03-28,search,WEB
U01642,2025-04-11,purchase,WEB
U01642,2025-04-06,search,WEB
U01642,2025-04-03,search,WEB
U01642,2025-03-26,fare_click,WEB
U01642,2025-03-26,purchase,WEB
U01643,2025-03-01,fare_click,BSP
U01643,2025-02-24,search,BSP
U01643,2025-03-02,fare_click,BSP
U01643,2025-02-25,fare_click,BSP
U01643,2025-02-07,search,BSP
U01643,2025-02-15,fare_click,BSP
U01643,2025-02-23,booking_start,BSP
U01643,2025-02-07,search,BSP
U01643,2025-02-26,search,BSP
U01643,2025-02-13,search,BSP
U01643,2025-03-02,booking_start,BSP
U01644,2025-02-15,search,MOB
U01644,2025-01-24,search,MOB
U01644,2025-02-17,search,MOB
U01644,2025-01-24,booking_start,MOB
U01644,2025-02-12,purchase,MOB
U01644,2025-02-02,search,MOB
U01644,2025-02-19,purchase,MOB
U01645,2025-03-11,search,API
U01645,2025-03-19,search,API
U01645,2025-03-13,purchase,API
U01645,2025-03-27,fare_click,API
U01645,2025-03-18,search,API
U01645,2025-03-29,search,API
U01645,2025-04-07,search,API
U01645,2025-03-09,search,API
U01645,2025-04-06,search,API
U01645,2025-03-29,fare_click,API
U01645,2025-03-11,fare_click,API
U01645,2025-03-23,search,API
U01645,2025-03-26,search,API
U01645,2025-03-19,booking_start,API
U01645,2025-03-18,search,API
U01645,2025-03-16,fare_click,API
U01645,2025-03-29,search,API
U01646,2025-01-27,fare_click,WEB
U01646,2025-02-09,booking_start,WEB
U01646,2025-02-06,booking_start,WEB
U01646,2025-01-21,fare_click,WEB
U01646,2025-02-10,booking_start,WEB
U01647,2025-03-11,fare_click,MOB
U01647,2025-04-03,search,MOB
U01647,2025-03-30,search,MOB
U01647,2025-04-02,search,MOB
U01647,2025-03-31,fare_click,MOB
U01647,2025-03-17,search,MOB
U01647,2025-03-09,fare_click,MOB
U01647,2025-04-07,search,MOB
U01647,2025-03-31,booking_start,MOB
U01647,2025-04-03,search,MOB
U01647,2025-03-28,booking_start,MOB
U01647,2025-04-04,search,MOB
U01648,2025-04-03,booking_start,BSP
U01648,2025-03-16,search,BSP
U01648,2025-03-28,search,BSP
U01648,2025-03-07,search,BSP
U01648,2025-03-31,search,BSP
U01648,2025-03-10,search,BSP
U01648,2025-03-22,search,BSP
U01648,2025-03-31,fare_click,BSP
U01649,2025-01-21,search,BSP
U01649,2025-01-31,fare_click,BSP
U01649,2025-02-09,search,BSP
U01649,2025-01-30,fare_click,BSP
U01649,2025-02-07,booking_start,BSP
U01649,2025-01-30,search,BSP
U01649,2025-01-24,fare_click,BSP
U01649,2025-02-11,search,BSP
U01649,2025-02-09,search,BSP
U01649,2025-02-08,booking_start,BSP
U01650,2025-02-03,fare_click,MOB
U01650,2025-01-24,fare_click,MOB
U01650,2025-01-26,search,MOB
U01650,2025-01-27,search,MOB
U01650,2025-01-21,search,MOB
U01650,2025-02-08,search,MOB
U01650,2025-01-27,purchase,MOB
U01650,2025-02-07,fare_click,MOB
U01650,2025-01-19,fare_click,MOB
U01651,2025-01-26,search,API
U01651,2025-02-17,booking_start,API
U01651,2025-02-14,fare_click,API
U01651,2025-02-16,fare_click,API
U01651,2025-02-17,fare_click,API
U01651,2025-02-05,booking_start,API
U01651,2025-02-07,fare_click,API
U01651,2025-02-15,fare_click,API
U01652,2025-02-06,booking_start,API
U01652,2025-01-24,booking_start,API
U01652,2025-02-05,search,API
U01652,2025-02-06,search,API
U01652,2025-01-19,booking_start,API
U01652,2025-01-17,fare_click,API
U01652,2025-01-22,purchase,API
U01652,2025-02-14,search,API
U01653,2025-02-03,search,WEB
U01653,2025-02-08,fare_click,WEB
U01653,2025-01-13,fare_click,WEB
U01653,2025-01-16,search,WEB
U01653,2025-01-16,fare_click,WEB
U01653,2025-01-11,purchase,WEB
U01653,2025-01-27,search,WEB
U01653,2025-01-23,fare_click,WEB
U01653,2025-01-19,search,WEB
U01653,2025-02-02,fare_click,WEB
U01653,2025-02-04,search,WEB
U01653,2025-02-06,fare_click,WEB
U01653,2025-01-17,search,WEB
U01654,2025-03-18,search,BSP
U01654,2025-03-12,search,BSP
U01654,2025-04-04,search,BSP
U01654,2025-04-03,purchase,BSP
U01654,2025-03-22,fare_click,BSP
U01654,2025-03-20,purchase,BSP
U01654,2025-03-26,search,BSP
U01654,2025-03-13,booking_start,BSP
U01654,2025-03-06,fare_click,BSP
U01654,2025-04-01,fare_click,BSP
U01654,2025-04-04,fare_click,BSP
U01654,2025-03-06,search,BSP
U01654,2025-03-29,search,BSP
U01655,2025-02-03,booking_start,MOB
U01655,2025-01-30,search,MOB
U01655,2025-02-13,purchase,MOB
U01655,2025-01-23,fare_click,MOB
U01655,2025-02-04,search,MOB
U01655,2025-02-15,fare_click,MOB
U01656,2025-04-08,search,API
U01656,2025-04-07,search,API
U01656,2025-04-29,search,API
U01656,2025-04-06,search,API
U01656,2025-04-24,search,API
U01657,2025-04-07,search,WEB
U01657,2025-03-23,search,WEB
U01657,2025-04-01,search,WEB
U01657,2025-04-10,fare_click,WEB
U01657,2025-04-10,search,WEB
U01657,2025-03-26,fare_click,WEB
U01657,2025-03-30,search,WEB
U01657,2025-04-15,fare_click,WEB
U01657,2025-04-16,search,WEB
U01658,2025-02-20,search,BSP
U01658,2025-03-16,search,BSP
U01658,2025-03-20,search,BSP
U01658,2025-03-05,search,BSP
U01658,2025-03-15,booking_start,BSP
U01658,2025-02-22,purchase,BSP
U01658,2025-02-21,fare_click,BSP
U01658,2025-03-09,search,BSP
U01658,2025-03-08,search,BSP
U01658,2025-03-10,search,BSP
U01658,2025-03-09,search,BSP
U01658,2025-02-28,search,BSP
U01658,2025-03-07,search,BSP
U01658,2025-03-13,booking_start,BSP
U01658,2025-03-15,search,BSP
U01659,2025-02-05,search,BSP
U01659,2025-02-05,booking_start,BSP
U01659,2025-01-17,fare_click,BSP
U01659,2025-01-31,search,BSP
U01659,2025-02-03,search,BSP
U01659,2025-01-20,booking_start,BSP
U01659,2025-02-07,fare_click,BSP
U01660,2025-03-23,booking_start,WEB
U01660,2025-03-07,fare_click,WEB
U01660,2025-03-15,search,WEB
U01660,2025-03-09,fare_click,WEB
U01660,2025-03-27,search,WEB
U01660,2025-04-03,search,WEB
U01660,2025-03-30,search,WEB
U01661,2025-02-16,search,WEB
U01661,2025-03-17,search,WEB
U01661,2025-02-25,purchase,WEB
U01661,2025-03-15,fare_click,WEB
U01661,2025-03-06,search,WEB
U01662,2025-02-24,fare_click,API
U01662,2025-02-11,search,API
U01662,2025-01-31,booking_start,API
U01662,2025-02-22,fare_click,API
U01662,2025-02-03,purchase,API
U01662,2025-02-23,search,API
U01662,2025-02-06,fare_click,API
U01662,2025-02-12,search,API
U01663,2025-03-17,purchase,MOB
U01663,2025-03-31,purchase,MOB
U01663,2025-04-08,search,MOB
U01663,2025-04-13,search,MOB
U01663,2025-04-03,booking_start,MOB
U01663,2025-03-23,search,MOB
U01663,2025-04-10,search,MOB
U01663,2025-04-11,search,MOB
U01663,2025-03-30,booking_start,MOB
U01663,2025-03-21,purchase,MOB
U01663,2025-04-05,fare_click,MOB
U01663,2025-04-06,fare_click,MOB
U01663,2025-03-24,search,MOB
U01663,2025-03-24,search,MOB
U01664,2025-02-13,search,BSP
U01664,2025-02-10,search,BSP
U01664,2025-02-27,purchase,BSP
U01664,2025-02-18,search,BSP
U01664,2025-03-06,search,BSP
U01665,2025-02-28,fare_click,MOB
U01665,2025-02-26,fare_click,MOB
U01665,2025-03-02,purchase,MOB
U01665,2025-03-04,search,MOB
U01665,2025-03-13,search,MOB
U01665,2025-03-05,fare_click,MOB
U01665,2025-03-12,booking_start,MOB
U01665,2025-02-25,search,MOB
U01665,2025-02-22,search,MOB
U01665,2025-03-16,search,MOB
U01665,2025-03-08,search,MOB
U01665,2025-03-11,search,MOB
U01665,2025-03-08,search,MOB
U01665,2025-03-07,fare_click,MOB
U01665,2025-02-24,booking_start,MOB
U01666,2025-03-27,booking_start,BSP
U01666,2025-04-12,search,BSP
U01666,2025-04-07,purchase,BSP
U01666,2025-03-27,search,BSP
U01666,2025-03-19,booking_start,BSP
U01666,2025-04-10,search,BSP
U01666,2025-03-25,booking_start,BSP
U01666,2025-03-23,fare_click,BSP
U01666,2025-03-28,search,BSP
U01667,2025-01-28,fare_click,BSP
U01667,2025-02-05,fare_click,BSP
U01667,2025-01-12,search,BSP
U01667,2025-02-04,fare_click,BSP
U01667,2025-02-02,fare_click,BSP
U01667,2025-01-25,booking_start,BSP
U01667,2025-01-13,search,BSP
U01667,2025-01-20,search,BSP
U01667,2025-01-28,search,BSP
U01667,2025-01-13,search,BSP
U01667,2025-01-24,booking_start,BSP
U01667,2025-01-26,booking_start,BSP
U01667,2025-01-13,search,BSP
U01667,2025-01-10,purchase,BSP
U01667,2025-02-05,fare_click,BSP
U01668,2025-02-08,fare_click,MOB
U01668,2025-02-11,fare_click,MOB
U01668,2025-02-09,fare_click,MOB
U01668,2025-02-23,purchase,MOB
U01668,2025-02-16,fare_click,MOB
U01668,2025-02-07,booking_start,MOB
U01669,2025-01-25,search,WEB
U01669,2025-01-23,search,WEB
U01669,2025-01-15,booking_start,WEB
U01669,2025-01-26,fare_click,WEB
U01669,2025-02-07,search,WEB
U01669,2025-01-11,search,WEB
U01669,2025-01-14,search,WEB
U01669,2025-01-17,search,WEB
U01669,2025-02-05,booking_start,WEB
U01669,2025-01-12,search,WEB
U01669,2025-01-17,search,WEB
U01669,2025-01-18,search,WEB
U01670,2025-02-03,booking_start,API
U01670,2025-02-24,search,API
U01670,2025-02-16,purchase,API
U01670,2025-02-15,booking_start,API
U01670,2025-02-20,purchase,API
U01670,2025-02-17,fare_click,API
U01670,2025-02-03,search,API
U01670,2025-02-23,search,API
U01670,2025-02-21,fare_click,API
U01670,2025-03-02,search,API
U01670,2025-02-28,purchase,API
U01670,2025-02-07,purchase,API
U01670,2025-02-28,fare_click,API
U01671,2025-02-01,search,BSP
U01671,2025-01-21,search,BSP
U01671,2025-01-11,purchase,BSP
U01671,2025-01-11,booking_start,BSP
U01671,2025-01-11,search,BSP
U01671,2025-01-21,search,BSP
U01671,2025-01-06,fare_click,BSP
U01671,2025-01-28,fare_click,BSP
U01671,2025-01-08,search,BSP
U01671,2025-01-23,search,BSP
U01671,2025-01-20,fare_click,BSP
U01671,2025-02-03,purchase,BSP
U01671,2025-01-12,search,BSP
U01671,2025-01-11,search,BSP
U01672,2025-03-22,purchase,WEB
U01672,2025-04-04,search,WEB
U01672,2025-04-15,booking_start,WEB
U01672,2025-03-27,purchase,WEB
U01672,2025-04-14,purchase,WEB
U01672,2025-03-26,search,WEB
U01672,2025-04-14,search,WEB
U01672,2025-03-21,search,WEB
U01672,2025-03-25,fare_click,WEB
U01672,2025-04-15,search,WEB
U01672,2025-04-09,booking_start,WEB
U01672,2025-03-31,search,WEB
U01672,2025-04-10,purchase,WEB
U01672,2025-04-10,purchase,WEB
U01672,2025-03-28,search,WEB
U01672,2025-04-16,search,WEB
U01672,2025-04-02,fare_click,WEB
U01672,2025-04-08,search,WEB
U01672,2025-04-06,fare_click,WEB
U01673,2025-02-04,search,BSP
U01673,2025-02-06,purchase,BSP
U01673,2025-02-26,booking_start,BSP
U01673,2025-02-23,booking_start,BSP
U01673,2025-02-16,booking_start,BSP
U01673,2025-02-10,fare_click,BSP
U01673,2025-02-17,search,BSP
U01673,2025-02-07,search,BSP
U01673,2025-02-28,search,BSP
U01673,2025-02-02,search,BSP
U01673,2025-02-18,fare_click,BSP
U01673,2025-02-06,fare_click,BSP
U01673,2025-02-27,purchase,BSP
U01673,2025-03-02,fare_click,BSP
U01673,2025-02-27,search,BSP
U01673,2025-02-23,fare_click,BSP
U01673,2025-02-04,purchase,BSP
U01673,2025-02-24,purchase,BSP
U01674,2025-02-22,purchase,API
U01674,2025-03-11,search,API
U01674,2025-02-28,search,API
U01674,2025-02-28,search,API
U01674,2025-03-18,purchase,API
U01674,2025-02-28,search,API
U01674,2025-02-22,search,API
U01674,2025-03-12,search,API
U01674,2025-03-11,booking_start,API
U01674,2025-03-17,search,API
U01674,2025-03-07,search,API
U01674,2025-03-03,search,API
U01674,2025-02-25,search,API
U01675,2025-03-25,search,BSP
U01675,2025-03-16,search,BSP
U01675,2025-04-06,search,BSP
U01675,2025-03-21,search,BSP
U01675,2025-03-30,purchase,BSP
U01675,2025-03-31,booking_start,BSP
U01675,2025-03-16,fare_click,BSP
U01676,2025-03-20,booking_start,API
U01676,2025-03-26,fare_click,API
U01676,2025-03-23,search,API
U01676,2025-03-19,booking_start,API
U01676,2025-03-11,search,API
U01676,2025-03-26,fare_click,API
U01676,2025-03-27,purchase,API
U01676,2025-03-22,purchase,API
U01676,2025-03-19,search,API
U01676,2025-03-01,fare_click,API
U01676,2025-03-14,purchase,API
U01676,2025-03-05,search,API
U01677,2025-04-22,booking_start,API
U01677,2025-04-13,search,API
U01677,2025-04-07,fare_click,API
U01677,2025-04-06,booking_start,API
U01677,2025-04-07,fare_click,API
U01677,2025-04-25,search,API
U01677,2025-04-21,search,API
U01677,2025-04-13,purchase,API
U01677,2025-04-09,fare_click,API
U01677,2025-04-25,booking_start,API
U01677,2025-04-21,fare_click,API
U01677,2025-04-22,fare_click,API
U01677,2025-04-12,fare_click,API
U01677,2025-04-15,booking_start,API
U01677,2025-03-31,search,API
U01677,2025-03-31,booking_start,API
U01677,2025-04-16,search,API
U01677,2025-04-14,search,API
U01677,2025-04-16,fare_click,API
U01678,2025-02-20,booking_start,BSP
U01678,2025-01-26,search,BSP
U01678,2025-02-09,fare_click,BSP
U01678,2025-02-23,fare_click,BSP
U01678,2025-02-01,search,BSP
U01678,2025-02-24,purchase,BSP
U01678,2025-02-08,purchase,BSP
U01678,2025-02-03,search,BSP
U01678,2025-02-23,search,BSP
U01678,2025-02-13,fare_click,BSP
U01678,2025-02-08,search,BSP
U01678,2025-02-07,search,BSP
U01678,2025-02-15,search,BSP
U01678,2025-02-05,search,BSP
U01679,2025-03-01,search,BSP
U01679,2025-03-04,booking_start,BSP
U01679,2025-02-15,purchase,BSP
U01679,2025-03-06,fare_click,BSP
U01679,2025-02-22,fare_click,BSP
U01679,2025-02-15,search,BSP
U01679,2025-03-14,purchase,BSP
U01679,2025-03-14,search,BSP
U01679,2025-03-10,purchase,BSP
U01679,2025-03-08,booking_start,BSP
U01679,2025-02-27,search,BSP
U01679,2025-03-11,search,BSP
U01680,2025-02-04,search,API
U01680,2025-02-26,fare_click,API
U01680,2025-02-21,purchase,API
U01680,2025-02-14,search,API
U01680,2025-01-30,fare_click,API
U01680,2025-02-06,search,API
U01680,2025-02-04,fare_click,API
U01680,2025-01-31,purchase,API
U01680,2025-02-16,booking_start,API
U01680,2025-02-12,booking_start,API
U01680,2025-01-29,fare_click,API
U01680,2025-02-03,purchase,API
U01680,2025-02-02,search,API
U01680,2025-02-09,search,API
U01680,2025-02-09,fare_click,API
U01680,2025-02-19,purchase,API
U01680,2025-01-30,search,API
U01680,2025-02-13,fare_click,API
U01681,2025-01-23,search,WEB
U01681,2025-02-01,fare_click,WEB
U01681,2025-01-07,search,WEB
U01681,2025-01-22,fare_click,WEB
U01681,2025-01-11,search,WEB
U01681,2025-01-11,fare_click,WEB
U01681,2025-01-27,search,WEB
U01681,2025-01-24,fare_click,WEB
U01681,2025-01-20,search,WEB
U01681,2025-01-06,fare_click,WEB
U01681,2025-01-22,fare_click,WEB
U01681,2025-01-07,search,WEB
U01681,2025-01-23,booking_start,WEB
U01681,2025-01-10,search,WEB
U01681,2025-01-17,fare_click,WEB
U01681,2025-01-25,fare_click,WEB
U01681,2025-01-18,purchase,WEB
U01681,2025-02-01,booking_start,WEB
U01682,2025-03-26,fare_click,MOB
U01682,2025-04-02,fare_click,MOB
U01682,2025-04-15,search,MOB
U01682,2025-04-18,search,MOB
U01682,2025-04-10,booking_start,MOB
U01682,2025-04-10,fare_click,MOB
U01682,2025-04-08,fare_click,MOB
U01682,2025-04-14,search,MOB
U01682,2025-03-25,fare_click,MOB
U01683,2025-01-21,search,API
U01683,2025-02-01,search,API
U01683,2025-02-03,fare_click,API
U01683,2025-02-07,fare_click,API
U01683,2025-02-10,search,API
U01683,2025-02-08,search,API
U01683,2025-01-20,fare_click,API
U01683,2025-01-31,purchase,API
U01683,2025-01-15,search,API
U01683,2025-01-14,fare_click,API
U01683,2025-02-03,fare_click,API
U01683,2025-01-19,fare_click,API
U01683,2025-01-24,search,API
U01683,2025-02-11,search,API
U01683,2025-02-01,search,API
U01683,2025-02-05,search,API
U01683,2025-01-13,purchase,API
U01684,2025-03-08,search,BSP
U01684,2025-02-11,booking_start,BSP
U01684,2025-02-23,search,BSP
U01684,2025-02-18,search,BSP
U01684,2025-03-09,search,BSP
U01685,2025-01-31,search,BSP
U01685,2025-01-28,purchase,BSP
U01685,2025-02-11,search,BSP
U01685,2025-02-07,purchase,BSP
U01685,2025-01-18,search,BSP
U01685,2025-02-08,search,BSP
U01685,2025-02-09,search,BSP
U01685,2025-02-04,fare_click,BSP
U01685,2025-01-17,fare_click,BSP
U01685,2025-01-29,fare_click,BSP
U01685,2025-01-30,purchase,BSP
U01685,2025-02-02,search,BSP
U01685,2025-02-04,purchase,BSP
U01685,2025-02-09,fare_click,BSP
U01685,2025-02-11,booking_start,BSP
U01686,2025-02-24,search,WEB
U01686,2025-02-12,search,WEB
U01686,2025-02-08,fare_click,WEB
U01686,2025-02-20,booking_start,WEB
U01686,2025-02-17,search,WEB
U01686,2025-02-16,search,WEB
U01686,2025-02-21,fare_click,WEB
U01686,2025-02-05,fare_click,WEB
U01686,2025-02-19,search,WEB
U01686,2025-02-27,fare_click,WEB
U01686,2025-01-30,fare_click,WEB
U01686,2025-01-31,search,WEB
U01686,2025-02-12,search,WEB
U01686,2025-02-19,search,WEB
U01686,2025-02-15,booking_start,WEB
U01686,2025-01-30,search,WEB
U01686,2025-02-04,booking_start,WEB
U01686,2025-02-02,search,WEB
U01686,2025-02-08,search,WEB
U01687,2025-02-15,search,MOB
U01687,2025-02-24,search,MOB
U01687,2025-02-27,fare_click,MOB
U01687,2025-02-18,fare_click,MOB
U01687,2025-02-08,search,MOB
U01687,2025-02-24,search,MOB
U01687,2025-01-29,purchase,MOB
U01687,2025-02-23,search,MOB
U01687,2025-02-25,search,MOB
U01687,2025-02-10,purchase,MOB
U01687,2025-02-01,booking_start,MOB
U01687,2025-01-30,search,MOB
U01687,2025-02-17,search,MOB
U01687,2025-02-04,search,MOB
U01687,2025-02-09,fare_click,MOB
U01687,2025-02-24,booking_start,MOB
U01688,2025-04-06,search,API
U01688,2025-03-27,search,API
U01688,2025-03-20,booking_start,API
U01688,2025-04-12,purchase,API
U01688,2025-03-18,fare_click,API
U01688,2025-03-30,fare_click,API
U01689,2025-02-26,search,API
U01689,2025-02-12,search,API
U01689,2025-02-11,fare_click,API
U01689,2025-02-22,search,API
U01689,2025-02-11,search,API
U01689,2025-02-01,search,API
U01690,2025-01-31,booking_start,MOB
U01690,2025-01-09,search,MOB
U01690,2025-01-18,fare_click,MOB
U01690,2025-01-02,search,MOB
U01690,2025-01-25,booking_start,MOB
U01690,2025-01-22,purchase,MOB
U01690,2025-01-18,search,MOB
U01690,2025-01-31,fare_click,MOB
U01690,2025-01-05,booking_start,MOB
U01691,2025-02-23,booking_start,API
U01691,2025-02-21,fare_click,API
U01691,2025-03-09,booking_start,API
U01691,2025-03-14,search,API
U01691,2025-02-24,booking_start,API
U01691,2025-03-17,search,API
U01691,2025-02-28,search,API
U01691,2025-02-23,purchase,API
U01691,2025-02-22,booking_start,API
U01691,2025-02-22,search,API
U01691,2025-02-21,search,API
U01691,2025-02-19,fare_click,API
U01691,2025-03-16,booking_start,API
U01691,2025-03-17,search,API
U01691,2025-03-06,search,API
U01691,2025-02-20,fare_click,API
U01691,2025-02-28,purchase,API
U01691,2025-02-16,purchase,API
U01691,2025-03-07,search,API
U01692,2025-03-23,fare_click,MOB
U01692,2025-04-02,fare_click,MOB
U01692,2025-04-03,search,MOB
U01692,2025-04-10,fare_click,MOB
U01692,2025-04-09,fare_click,MOB
U01692,2025-03-20,purchase,MOB
U01692,2025-04-13,purchase,MOB
U01692,2025-04-01,fare_click,MOB
U01692,2025-03-24,search,MOB
U01692,2025-04-04,search,MOB
U01692,2025-04-12,search,MOB
U01692,2025-03-31,search,MOB
U01692,2025-04-16,search,MOB
U01692,2025-04-05,fare_click,MOB
U01692,2025-03-26,search,MOB
U01692,2025-04-10,booking_start,MOB
U01692,2025-03-20,search,MOB
U01692,2025-04-11,fare_click,MOB
U01692,2025-03-29,purchase,MOB
U01693,2025-04-05,purchase,BSP
U01693,2025-03-30,purchase,BSP
U01693,2025-04-18,search,BSP
U01693,2025-04-15,search,BSP
U01693,2025-04-05,purchase,BSP
U01693,2025-03-26,booking_start,BSP
U01694,2025-01-23,booking_start,MOB
U01694,2025-01-22,fare_click,MOB
U01694,2025-02-10,fare_click,MOB
U01694,2025-02-02,search,MOB
U01694,2025-02-03,purchase,MOB
U01694,2025-01-26,fare_click,MOB
U01694,2025-02-02,fare_click,MOB
U01694,2025-01-30,search,MOB
U01695,2025-04-07,search,API
U01695,2025-03-21,fare_click,API
U01695,2025-03-19,search,API
U01695,2025-03-27,fare_click,API
